4.500000000000000000e+02 1.889199525104147681e-01
4.510050251256281513e+02 3.544314529643244338e-01
4.520100502512563025e+02 1.565577909477814111e-01
4.530150753768843970e+02 -4.697094543395230470e-02
4.540201005025125482e+02 1.650036173457324756e-02
4.550251256281406995e+02 -4.766134509477135822e-02
4.560301507537688508e+02 1.560913292635525418e-01
4.570351758793970021e+02 -2.547836009004129099e-01
4.580402010050250965e+02 9.617622480036830401e-02
4.590452261306532478e+02 -2.564004278208884546e-01
4.600502512562813990e+02 -5.373956526367777708e-02
4.610552763819095503e+02 -1.184208094121873972e-01
4.620603015075377016e+02 -1.429474285260626809e-01
4.630653266331658529e+02 1.715420643392024935e-01
4.640703517587939473e+02 2.524706901774286805e-01
4.650753768844220986e+02 1.798534063485231205e-02
4.660804020100502498e+02 3.702605430314605262e-02
4.670854271356784011e+02 1.600877186693892562e-01
4.680904522613065524e+02 -2.343402901012474338e-02
4.690954773869346468e+02 2.359407057093244886e-01
4.701005025125627981e+02 1.615247129454915609e-01
4.711055276381909493e+02 5.678589782589002488e-02
4.721105527638191006e+02 -3.070472979232712063e-02
4.731155778894472519e+02 -8.102127736121525481e-03
4.741206030150754032e+02 4.735062099368804456e-02
4.751256281407034976e+02 -2.855316708360949862e-02
4.761306532663316489e+02 -9.812925656664953089e-02
4.771356783919598001e+02 1.117619245001331557e-01
4.781407035175879514e+02 3.131842147135042997e-02
4.791457286432161027e+02 4.717192251421531424e-01
4.801507537688441971e+02 2.717511717794842685e-01
4.811557788944723484e+02 2.184729549351870914e-01
4.821608040201004997e+02 1.956125773195961925e-01
4.831658291457286509e+02 1.909229565010409080e-01
4.841708542713568022e+02 7.247938474180579682e-01
4.851758793969848966e+02 -2.009073808893879765e-01
4.861809045226130479e+02 4.548752691162696316e-01
4.871859296482411992e+02 2.427098014525731484e-01
4.881909547738693504e+02 2.670990619062309501e-01
4.891959798994975017e+02 5.845012761390552813e-02
4.902010050251255961e+02 1.157070578851500942e-01
4.912060301507537474e+02 2.850798026294203424e-01
4.922110552763818987e+02 5.864796920942728642e-01
4.932160804020100500e+02 1.196197591872039112e-02
4.942211055276382012e+02 3.050547235355383080e-02
4.952261306532662957e+02 5.387931785756966407e-01
4.962311557788944469e+02 4.137631662192156057e-01
4.972361809045225982e+02 4.548554703338786864e-01
4.982412060301507495e+02 3.687524875225886012e-01
4.992462311557789008e+02 5.729449074821026944e-01
5.002512562814070520e+02 5.633059892472509489e-01
5.012562814070352033e+02 6.338048620377999542e-01
5.022613065326632977e+02 6.943775353441613563e-01
5.032663316582914490e+02 8.160302730550068606e-01
5.042713567839196003e+02 1.130361170363700651e+00
5.052763819095477515e+02 9.000739222678961760e-01
5.062814070351759028e+02 1.060718564103399375e+00
5.072864321608039972e+02 1.111088095010147381e+00
5.082914572864321485e+02 9.614120590659143151e-01
5.092964824120602998e+02 1.104182450395740922e+00
5.103015075376884511e+02 1.492325746833869538e+00
5.113065326633166023e+02 1.659247584759567573e+00
5.123115577889446968e+02 1.779747606281429917e+00
5.133165829145729049e+02 2.077979911470131391e+00
5.143216080402009993e+02 2.413145899881634637e+00
5.153266331658290937e+02 3.274620374544799262e+00
5.163316582914573019e+02 2.905255808522904992e+00
5.173366834170853963e+02 3.515511370666941637e+00
5.183417085427136044e+02 4.029612787533652707e+00
5.193467336683416988e+02 4.250889174138662518e+00
5.203517587939697933e+02 4.133684478601481693e+00
5.213567839195980014e+02 3.964817652144329685e+00
5.223618090452260958e+02 4.281180366960849248e+00
