4.500000000000000000e+02 -4.322249269523818771e-02
4.510050251256281513e+02 -2.840401618749515134e-01
4.520100502512563025e+02 -2.971047345967317010e-01
4.530150753768843970e+02 1.326264322625572145e-01
4.540201005025125482e+02 4.222057214288681137e-02
4.550251256281406995e+02 -2.929519713388852031e-02
4.560301507537688508e+02 -6.988382926654015947e-02
4.570351758793970021e+02 -8.810755223266943104e-02
4.580402010050250965e+02 -1.405845480927189195e-01
4.590452261306532478e+02 -4.284770669579325564e-02
4.600502512562813990e+02 -2.080781044278340874e-01
4.610552763819095503e+02 7.073358425316436104e-01
4.620603015075377016e+02 9.106360043541433802e-02
4.630653266331658529e+02 1.123157630453245487e-01
4.640703517587939473e+02 1.323744437573217692e-01
4.650753768844220986e+02 1.314467165661672432e-01
4.660804020100502498e+02 2.654329012395567622e-01
4.670854271356784011e+02 -1.225292224653049822e-01
4.680904522613065524e+02 2.182205039632458821e-01
4.690954773869346468e+02 1.491279003614762177e-02
4.701005025125627981e+02 7.552372898366188636e-04
4.711055276381909493e+02 3.061979439595223784e-01
4.721105527638191006e+02 1.739474464313589819e-01
4.731155778894472519e+02 5.275784948864681301e-01
4.741206030150754032e+02 -2.418169009655227186e-02
4.751256281407034976e+02 1.149241368027591054e-01
4.761306532663316489e+02 3.188654874257929039e-03
4.771356783919598001e+02 5.856439186152209708e-02
4.781407035175879514e+02 2.399997874730353531e-01
4.791457286432161027e+02 5.922058183766594208e-01
4.801507537688441971e+02 3.655772089496636124e-01
4.811557788944723484e+02 1.492074738404608469e-02
4.821608040201004997e+02 2.158308738777536817e-02
4.831658291457286509e+02 1.360022251578227870e-01
4.841708542713568022e+02 3.500561847229496371e-01
4.851758793969848966e+02 1.478436694581772848e-01
4.861809045226130479e+02 2.768063251592972063e-01
4.871859296482411992e+02 5.020069200480261618e-01
4.881909547738693504e+02 7.997814339084508006e-02
4.891959798994975017e+02 7.841220533800496995e-02
4.902010050251255961e+02 5.627051518498447091e-01
4.912060301507537474e+02 4.383790019800686277e-01
4.922110552763818987e+02 2.473567865738851013e-01
4.932160804020100500e+02 4.946069001433278656e-01
4.942211055276382012e+02 5.338635299556181435e-01
4.952261306532662957e+02 3.703217693429589619e-01
4.962311557788944469e+02 7.863005479870213144e-01
4.972361809045225982e+02 5.803086917158636338e-01
4.982412060301507495e+02 4.862516510952326620e-01
4.992462311557789008e+02 6.009057088358950027e-01
5.002512562814070520e+02 5.151990589693273837e-01
5.012562814070352033e+02 9.008204338949242773e-01
5.022613065326632977e+02 1.128263736769778980e+00
5.032663316582914490e+02 1.126553974567178651e+00
5.042713567839196003e+02 9.191778544840685239e-01
5.052763819095477515e+02 1.377369004376251649e+00
5.062814070351759028e+02 1.562462654219121116e+00
5.072864321608039972e+02 1.917024167109451227e+00
5.082914572864321485e+02 2.105376586371396019e+00
5.092964824120602998e+02 2.028078898023102816e+00
5.103015075376884511e+02 2.318916790347407275e+00
5.113065326633166023e+02 2.918882193853426177e+00
5.123115577889446968e+02 2.658556589034239970e+00
5.133165829145729049e+02 3.496482097270150025e+00
5.143216080402009993e+02 4.025882671055048156e+00
5.153266331658290937e+02 4.875570598568634395e+00
5.163316582914573019e+02 4.888868241141379301e+00
5.173366834170853963e+02 5.776597964983178457e+00
5.183417085427136044e+02 5.893119040307487566e+00
5.193467336683416988e+02 6.468958532352710122e+00
5.203517587939697933e+02 6.411994403617131688e+00
5.213567839195980014e+02 6.421536934077488823e+00
5.223618090452260958e+02 5.895130699650559691e+00
5.233668341708543039e+02 5.651136101023058522e+00
5.243718592964823983e+02 4.934515123669502401e+00
5.253768844221106065e+02 4.149985879176920633e+00
5.263819095477387009e+02 3.566798696656978240e+00
5.273869346733667953e+02 3.508794227302106883e+00
5.283919597989950034e+02 2.693200906992609944e+00
5.293969849246230979e+02 2.302427754105127011e+00
5.304020100502511923e+02 1.892211883336077261e+00
5.314070351758794004e+02 1.696514809773877364e+00
5.324120603015074948e+02 1.477642319343844601e+00
5.334170854271357030e+02 1.551466367950135483e+00
5.344221105527637974e+02 1.538938517547491669e+00
5.354271356783920055e+02 9.796245190000489877e-01
5.364321608040200999e+02 8.474538004675364888e-01
5.374371859296481944e+02 1.080652745188323660e+00
5.384422110552764025e+02 1.009097797671198560e+00
5.394472361809044969e+02 9.861835230071330782e-01
5.404522613065325913e+02 8.735027634012249020e-01
5.414572864321607994e+02 4.541869138627003810e-01
5.424623115577888939e+02 7.376066796771122425e-01
5.434673366834171020e+02 2.929147706045097110e-01
5.444723618090451964e+02 7.561194949758420769e-01
5.454773869346734045e+02 8.035983624013380844e-01
5.464824120603014990e+02 3.818137037931328415e-01
5.474874371859295934e+02 4.376869362658269424e-01
5.484924623115578015e+02 2.863795986370503144e-01
5.494974874371858959e+02 1.798364893024768651e-01
5.505025125628141041e+02 2.615693782232132447e-01
5.515075376884421985e+02 3.689733841338888598e-01
5.525125628140704066e+02 3.603429514188274396e-01
5.535175879396985010e+02 5.077753800945712381e-01
5.545226130653265955e+02 1.909866026678558870e-01
5.555276381909548036e+02 3.360144156554530359e-01
5.565326633165828980e+02 3.256921312306585437e-01
5.575376884422109924e+02 1.663174511073090556e-01
5.585427135678392006e+02 1.144524153457412846e-01
5.595477386934672950e+02 3.196366330302391479e-01
5.605527638190955031e+02 1.665219620565100422e-01
5.615577889447235975e+02 1.713323881691026229e-01
5.625628140703518056e+02 2.478459372847033326e-01
5.635678391959799001e+02 4.537842451818117073e-01
5.645728643216079945e+02 8.552593385785048352e-02
5.655778894472362026e+02 3.924978709453799675e-02
5.665829145728642970e+02 5.813635879153199459e-01
5.675879396984923915e+02 -1.087678119096124885e-01
5.685929648241205996e+02 -2.788270778485837931e-02
5.695979899497486940e+02 4.522590981808242983e-02
5.706030150753769021e+02 2.213489427771793139e-01
5.716080402010049966e+02 1.384941811652432020e-01
5.726130653266332047e+02 5.428590804978695727e-01
5.736180904522612991e+02 2.769113012296864906e-01
5.746231155778893935e+02 -2.778331382182108733e-02
5.756281407035176017e+02 4.407353084930312748e-02
5.766331658291456961e+02 -2.692992390848276962e-02
5.776381909547739042e+02 9.723441671166761779e-02
5.786432160804019986e+02 8.197517844397782250e-02
5.796482412060302067e+02 3.877494901378487901e-02
5.806532663316583012e+02 2.064893458193774456e-01
5.816582914572863956e+02 1.022321197384663816e-01
5.826633165829146037e+02 9.860293058959440637e-02
5.836683417085426981e+02 1.966139303032056751e-01
5.846733668341707926e+02 -7.484381927123098799e-03
5.856783919597990007e+02 -3.400652669233671099e-02
5.866834170854270951e+02 -5.061198829510542563e-01
5.876884422110553032e+02 3.197378527360150158e-01
5.886934673366833977e+02 -1.844555651700654497e-01
5.896984924623116058e+02 -2.603861617250276539e-01
5.907035175879397002e+02 -1.688744709711024194e-01
5.917085427135677946e+02 -1.187677764323395863e-01
5.927135678391960028e+02 2.154577758611080918e-01
5.937185929648240972e+02 4.176107732924323745e-03
5.947236180904521916e+02 8.140859702216238225e-02
5.957286432160803997e+02 3.188567806451196862e-01
5.967336683417084942e+02 2.458940796623128033e-01
5.977386934673367023e+02 9.348507051837061377e-03
5.987437185929647967e+02 3.393916496104651404e-01
5.997487437185930048e+02 1.261422687110722307e-01
6.007537688442210992e+02 -8.503298441471032754e-02
6.017587939698491937e+02 4.030703329445977645e-01
6.027638190954774018e+02 -2.276302073361607947e-01
6.037688442211054962e+02 -2.736196073510884647e-02
6.047738693467335906e+02 2.561962470827477412e-01
6.057788944723617988e+02 1.835422812236565115e-01
6.067839195979900069e+02 1.255849929903931350e-01
6.077889447236181013e+02 -2.011967991034138148e-01
6.087939698492461957e+02 7.642790518122166699e-03
6.097989949748744039e+02 3.403592902825213207e-01
6.108040201005024983e+02 1.852505459349976513e-01
6.118090452261305927e+02 -5.950937288205495473e-02
6.128140703517588008e+02 6.786409186961606110e-02
6.138190954773868953e+02 -3.892776508420200260e-02
6.148241206030149897e+02 -7.903794202085472065e-02
6.158291457286431978e+02 8.307665085485377299e-02
6.168341708542714059e+02 4.658855603577947146e-01
6.178391959798995003e+02 -9.165579994528695595e-03
6.188442211055275948e+02 9.304981254704375315e-02
6.198492462311558029e+02 7.968323321591169739e-04
6.208542713567838973e+02 -9.068139379016498802e-02
6.218592964824119917e+02 2.920649511386894659e-01
6.228643216080401999e+02 5.545375136990881443e-02
6.238693467336682943e+02 1.555715557430865092e-01
6.248743718592965024e+02 2.501804545181867123e-01
6.258793969849245968e+02 3.290525059655387968e-02
6.268844221105528050e+02 5.633613622716069497e-02
6.278894472361808994e+02 2.858931695291774822e-01
6.288944723618089938e+02 1.450974896620924048e-04
6.298994974874372019e+02 2.674972763754706606e-01
6.309045226130652964e+02 -7.085996867957602974e-02
6.319095477386933908e+02 1.433517867201573037e-01
6.329145728643215989e+02 1.339189585461057763e-01
6.339195979899496933e+02 2.649018095081761004e-01
6.349246231155779014e+02 1.240356731758651687e-01
6.359296482412059959e+02 1.886385903351381343e-02
6.369346733668342040e+02 -5.325823062115139089e-02
6.379396984924622984e+02 1.956512609343264986e-01
6.389447236180903928e+02 -6.763626547378434606e-02
6.399497487437186010e+02 1.350149878778386658e-01
6.409547738693466954e+02 -2.542879406119900598e-01
6.419597989949747898e+02 1.462737292731574046e-01
6.429648241206029979e+02 3.793246152909653390e-01
6.439698492462312061e+02 1.992702767186610782e-02
6.449748743718593005e+02 -3.144872981265589007e-01
6.459798994974873949e+02 8.561057439574074057e-02
6.469849246231156030e+02 -5.118103301473300726e-02
6.479899497487436975e+02 -2.931762571793984362e-01
6.489949748743717919e+02 1.180607529761897867e-01
6.500000000000000000e+02 1.582587854912096970e-01
